sequenceNum,timestamp,AIN0,AIN1
99,14:13:51,0.9973730444908142,0.9988729953765869
100,14:13:51,-0.0023112345952540636,-0.0008904542773962021
101,14:13:51,0.9970572590827942,-0.0008904542773962021
102,14:13:51,-0.002232302213087678,-0.0009693865431472659
103,14:13:51,0.9972941279411316,-0.0008904542773962021
104,14:13:51,-0.0023112345952540636,-0.0008904542773962021
105,14:13:51,0.9970572590827942,-0.0008904542773962021
106,14:13:51,-0.0023112345952540636,-0.0008904542773962021
107,14:13:52,0.9970572590827942,-0.0008904542773962021
108,14:13:52,-0.001521912170574069,-0.0009693865431472659
109,14:13:52,0.9969783425331116,-0.0008904542773962021
110,14:13:52,-0.002074437914416194,0.9987151026725769
111,14:13:52,0.9972941279411316,0.9989519715309143
112,14:13:52,-0.002153370063751936,0.9988729953765869
113,14:13:52,0.9973730444908142,0.9988729953765869
